date,year,sample_id,species_common,species_scientific,sp_code,sp_number,location_general,age,sex_field,weight,bag,bag_weight,actual_weight,beak,tarsus,tail,wing,head,hg_raw,hg,log_hg,carbon,nitrogen,log_n,julian,mean_julian,sd_julian,julian_z,hg_mean,hg_mean_species,mean_n,sd_n,nitrogen_s,mean_c,sd_c,carbon_s,mean_hg
2019-07-26,2019,TH19_063,Atlantic Puffin,Fratercula arctica,ATPU,1,witch's tit,adult,unknown,580,red,15,572,44.58,39.51,46,186,82.4,377.097,377.097,2.576453077,-20.55,14.01,1.146438135,18103,16253.732394366198,908.8266683358663,2.0347858068689355,1.071976859551781,1.071976859551781,14.064871794871795,0.5305055771068111,-0.10343302170553353,-20.246410256410257,0.3728234179134532,-0.8142990193288185,351.77718309859154
2019-07-26,2019,TH19_064,Atlantic Puffin,Fratercula arctica,ATPU,1,witch's tit,adult,unknown,365,red,15,357,42.12,33.53,45,163,76.47,303.846,303.846,2.482653523,-19.96,14.32,1.155943018,18103,16253.732394366198,908.8266683358663,2.0347858068689355,0.8637456168237096,0.8637456168237096,14.064871794871795,0.5305055771068111,0.4809152177430135,-20.246410256410257,0.3728234179134532,0.7682195984715305,351.77718309859154
2019-07-26,2019,TH19_065,Atlantic Puffin,Fratercula arctica,ATPU,1,witch's tit,adult,unknown,410,red,15,402,44.19,34.76,44,171,80.06,486.821,486.821,2.687369304,-20.32,14.21,1.152594078,18103,16253.732394366198,908.8266683358663,2.0347858068689355,1.3838902105926527,1.3838902105926527,14.064871794871795,0.5305055771068111,0.2735658424548208,-20.246410256410257,0.3728234179134532,-0.19738498188122355,351.77718309859154
2019-07-28,2019,TH19_067,Atlantic Puffin,Fratercula arctica,ATPU,1,witch's tit,adult,unknown,530,red,15,522,49.63,38.31,47,186,78.73,250.15,250.15,2.398200507,-20.05,14.13,1.150142162,18105,16253.732394366198,908.8266683358663,2.0369864465174863,0.7111035394523902,0.7111035394523902,14.064871794871795,0.5305055771068111,0.12276629679067974,-20.246410256410257,0.3728234179134532,0.526818453383342,351.77718309859154
2019-08-06,2019,TH19_103,Atlantic Puffin,Fratercula arctica,ATPU,1,witch's tit,adult,unknown,475,red,15,460,50,37.88,46,179,86,382.529,382.529,2.582664365,-20.7,14,1.146128036,18114,16253.732394366198,908.8266683358663,2.0468893249359636,1.0874184523013528,1.0874184523013528,14.064871794871795,0.5305055771068111,-0.12228296491355074,-20.246410256410257,0.3728234179134532,-1.216634261142463,351.77718309859154
2010-07-03,2010,TH2010_003,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,390,black,21,369,28.62,36.75,none,165,NA,619.0701,619.0701,2.791739829,-19.43,14.26,1.154119526,14793,17322.88888888889,1965.4365197740804,-1.2871893156741037,1.0259075231977013,1.0259075231977013,14.092321428571429,0.6322858705347779,0.26519424083721915,-19.095535714285713,0.4812631850108144,-0.6949716831275404,603.4365534920635
2010-07-03,2010,TH2010_004,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,390,black,21,369,28.86,36.27,none,173,NA,600.8742,600.8742,2.778783557,-18.7,13.5,1.130333768,14793,17322.88888888889,1965.4365197740804,-1.2871893156741037,0.9957537317266658,0.9957537317266658,14.092321428571429,0.6322858705347779,-0.9367937133728016,-19.095535714285713,0.4812631850108144,0.8218698762026143,603.4365534920635
2010-07-03,2010,TH2010_006,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,430,black,21,409,24.92,36.89,none,176,NA,528.16775,528.16775,2.72277188,-18.33,14.36,1.15715444,14793,17322.88888888889,1965.4365197740804,-1.2871893156741037,0.8752664168975414,0.8752664168975414,14.092321428571429,0.6322858705347779,0.4233505506016951,-19.095535714285713,0.4812631850108144,1.59067998161653,603.4365534920635
2010-07-05,2010,TH2010_033,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,430,black,21,409,26.97,39.19,none,170,NA,545.2123,545.2123,2.736565645,-18.6,15.14,1.180125875,14795,17322.88888888889,1965.4365197740804,-1.2861717300233446,0.9035122198761046,0.9035122198761046,14.092321428571429,0.6322858705347779,1.6569697667646133,-19.095535714285713,0.4812631850108144,1.0296563911793433,603.4365534920635
2010-07-05,2010,TH2010_038,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,420,black,21,399,27.22,35.32,none,172,NA,440.1489,440.1489,2.643599621,-18.63,14.31,1.155639634,14795,17322.88888888889,1965.4365197740804,-1.2861717300233446,0.7294037748506877,0.7294037748506877,14.092321428571429,0.6322858705347779,0.34427239571945856,-19.095535714285713,0.4812631850108144,0.9673204366863283,603.4365534920635
2010-07-30,2010,TH2010_098,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,400,red,14,386,25.86,38.4,none,169,NA,684.401,684.401,2.835310635,-18.4,14.68,1.166726056,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.1341722605954154,1.1341722605954154,14.092321428571429,0.6322858705347779,0.9294507418480202,-19.095535714285713,0.4812631850108144,1.445229421132816,603.4365534920635
2010-07-27,2010,TH2010_100,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,460,black,21,439,28.07,38.45,none,158,NA,681.2207,681.2207,2.833287836,-18.86,14.84,1.1714339010000001,14817,17322.88888888889,1965.4365197740804,-1.2749782878649947,1.1289019467876162,1.1289019467876162,14.092321428571429,0.6322858705347779,1.1825008374711827,-19.095535714285713,0.4812631850108144,0.48941145223984056,603.4365534920635
2010-07-30,2010,TH2010_303,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,435,red,14,421,26.18,36.16,none,165,NA,484.1452,484.1452,2.68497563,-18.34,14.59,1.164055292,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,0.8023133454515986,0.8023133454515986,14.092321428571429,0.6322858705347779,0.7871100630599916,-19.095535714285713,0.4812631850108144,1.5699013301188534,603.4365534920635
2010-07-30,2010,TH2010_311,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,370,red,14,356,27.94,38.55,none,162,NA,562.6915,562.6915,2.750270355,-18.73,14.2,1.152288344,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,0.9324783139896424,0.9324783139896424,14.092321428571429,0.6322858705347779,0.1703004549785325,-19.095535714285713,0.4812631850108144,0.7595339217095919,603.4365534920635
2010-07-30,2010,TH2010_312,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,435,black,21,414,28.28,38.26,none,169,NA,1140.511,1140.511,3.057099478,-18.75,14.51,1.161667412,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.8900263721180097,1.8900263721180097,14.092321428571429,0.6322858705347779,0.6605850152484103,-19.095535714285713,0.4812631850108144,0.7179766187142461,603.4365534920635
2010-07-30,2010,TH2010_313,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,410,red,14,396,28.97,36.16,none,162,NA,625.7471,625.7471,2.796398846,-18.61,14.59,1.164055292,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.0369724809987502,1.0369724809987502,14.092321428571429,0.6322858705347779,0.7871100630599916,-19.095535714285713,0.4812631850108144,1.0088777396816742,603.4365534920635
2010-07-30,2010,TH2010_314,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,360,red,14,346,29.76,36.26,none,164,NA,830.0526,830.0526,2.919105614,-18.67,14.78,1.169674434,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.3755424579378204,1.3755424579378204,14.092321428571429,0.6322858705347779,1.087607051612496,-19.095535714285713,0.4812631850108144,0.8842058306956293,603.4365534920635
2010-07-30,2010,TH2010_315,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,420,red,14,406,30.53,39.36,none,169,NA,823.1353,823.1353,2.915471227,-18.92,13.76,1.138618434,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.3640792809725373,1.3640792809725373,14.092321428571429,0.6322858705347779,-0.5255873079851632,-19.095535714285713,0.4812631850108144,0.3647395432537958,603.4365534920635
2010-07-30,2010,TH2010_316,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,460,red,14,446,28.1,37.44,none,164,NA,589.2092,589.2092,2.770269519,-18.79,15.17,1.180985581,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,0.9764227847820449,0.9764227847820449,14.092321428571429,0.6322858705347779,1.7044166596939552,-19.095535714285713,0.4812631850108144,0.6348620127235546,603.4365534920635
2010-07-30,2010,TH2010_317,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,430,black,21,409,29.07,35.28,none,173,NA,764.3309,764.3309,2.883281417,-18.54,14.99,1.175801633,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.2666300965310229,1.2666300965310229,14.092321428571429,0.6322858705347779,1.419735302117898,-19.095535714285713,0.4812631850108144,1.1543283001653881,603.4365534920635
2010-07-30,2010,TH2010_318,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,none,NA,NA,NA,28.92,37.15,none,172,NA,983.6257,983.6257,2.992829867,-18.8,14.58,1.163757524,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,1.6300399674295452,1.6300399674295452,14.092321428571429,0.6322858705347779,0.7712944320835443,-19.095535714285713,0.4812631850108144,0.6140833612258779,603.4365534920635
2010-07-30,2010,TH2010_320,Black Guillemot,Cepphus grylle,BLGU,2,Witches Tit,adult,unknown,455,red,14,441,30.22,37.17,none,163,NA,576.9229,576.9229,2.761117778,-18.65,13.8,1.139879086,14820,17322.88888888889,1965.4365197740804,-1.2734519093888559,0.9560622349795849,0.9560622349795849,14.092321428571429,0.6322858705347779,-0.4623247840793711,-19.095535714285713,0.4812631850108144,0.9257631336909825,603.4365534920635
2012-07-13,2012,TH12_B003,Black Guillemot,Cepphus grylle,BLGU,2,Saunders Island- beach,adult,unknown,430,red,14,416,30.98,36.75,--,166,NA,365.714,365.714,2.563141586,NA,NA,NA,15534,17322.88888888889,1965.4365197740804,-0.9101738320678587,0.6060521158084102,0.6060521158084102,14.092321428571429,0.6322858705347779,NA,-19.095535714285713,0.4812631850108144,NA,603.4365534920635
2012-07-13,2012,TH12_B004,Black Guillemot,Cepphus grylle,BLGU,2,Saunders Island- beach,adult,unknown,400,red,14,386,28.32,37.46,--,166,NA,541.576,541.576,2.73365941,-18.78,13.85,1.141449773,15534,17322.88888888889,1965.4365197740804,-0.9101738320678587,0.8974862342460381,0.8974862342460381,14.092321428571429,0.6322858705347779,-0.3832466291971346,-19.095535714285713,0.4812631850108144,0.6556406642212237,603.4365534920635
2013-07-20,2013,TH13-017,Black Guillemot,Cepphus grylle,BLGU,2,Witch's Tit,adult,unknown,405,red bag,14,391,26.62,36.89,46,165,NA,627.93625,627.93625,2.797915555,-19.69,13.86,1.14176323,15906,17322.88888888889,1965.4365197740804,-0.7209029010266669,1.0406002857568997,1.0406002857568997,14.092321428571429,0.6322858705347779,-0.36743099822068725,-19.095535714285713,0.4812631850108144,-1.2352166220670504,603.4365534920635
2013-07-20,2013,TH13-018,Black Guillemot,Cepphus grylle,BLGU,2,Witch's Tit,adult,unknown,470,red bag,14,456,26.51,37.97,54,167,NA,491.5517,491.5517,2.691569202,-18.8,14.11,1.149527014,15906,17322.88888888889,1965.4365197740804,-0.7209029010266669,0.81458721245077,0.81458721245077,14.092321428571429,0.6322858705347779,0.02795977619050391,-19.095535714285713,0.4812631850108144,0.6140833612258779,603.4365534920635
2013-07-20,2013,TH13-021,Black Guillemot,Cepphus grylle,BLGU,2,Saunder's (beach),adult,unknown,355,red bag,14,341,24.93,35.54,45,160,NA,434.4425,434.4425,2.637932304,-18.69,13.56,1.13225969,15906,17322.88888888889,1965.4365197740804,-0.7209029010266669,0.7199472711520348,0.7199472711520348,14.092321428571429,0.6322858705347779,-0.841899927514115,-19.095535714285713,0.4812631850108144,0.8426485277002835,603.4365534920635
2013-07-20,2013,TH13-022,Black Guillemot,Cepphus grylle,BLGU,2,Saunder's (beach),adult,unknown,430,red bag,14,416,29,36.94,50,169,NA,515.60745,515.60745,2.712319184,-19.55,14.48,1.160768562,15906,17322.88888888889,1965.4365197740804,-0.7209029010266669,0.8544518011317015,0.8544518011317015,14.092321428571429,0.6322858705347779,0.6131381223190684,-19.095535714285713,0.4812631850108144,-0.9443155010996226,603.4365534920635
2013-07-20,2013,TH13-024,Black Guillemot,Cepphus grylle,BLGU,2,Saunder's (beach),adult,unknown,365,red bag,14,351,26.31,35.47,59,164,NA,1165.475,1165.475,3.066502962,NA,NA,NA,15906,17322.88888888889,1965.4365197740804,-0.7209029010266669,1.9313960900370424,1.9313960900370424,14.092321428571429,0.6322858705347779,NA,-19.095535714285713,0.4812631850108144,NA,603.4365534920635
2014-07-11,2014,TH14_060,Black Guillemot,Cepphus grylle,BLGU,2,Saunders Island,adult,unknown,405,black,48,357,26.99,38.55,44,168,NA,598.7841,598.7841,2.77727026,-20.09,14.78,1.169674434,16262,17322.88888888889,1965.4365197740804,-0.5397726551915478,0.9922900701571028,0.9922900701571028,14.092321428571429,0.6322858705347779,1.087607051612496,-19.095535714285713,0.4812631850108144,-2.066362681973981,603.4365534920635
2014-07-11,2014,TH14_062,Black Guillemot,Cepphus grylle,BLGU,2,Saunders Island,adult,unknown,365,black,48,317,25.68,36.05,46,166,NA,498.7277,498.7277,2.69786349,-18.81,13.85,1.141449773,16262,17322.88888888889,1965.4365197740804,-0.5397726551915478,0.8264791006011859,0.8264791006011859,14.092321428571429,0.6322858705347779,-0.3832466291971346,-19.095535714285713,0.4812631850108144,0.5933047097282087,603.4365534920635
2015-07-15,2015,TH15_026,Black Guillemot,Cepphus grylle,BLGU,2,Saunders Island,adult,unknown,335,red,14,321,27.27,33.74,45,170,none,809.0118,809.0118,2.907954856,NA,NA,NA,16631,17322.88888888889,1965.4365197740804,-0.3520281026264947,1.3406741691703639,1.3406741691703639,14.092321428571429,0.6322858705347779,NA,-19.095535714285713,0.4812631850108144,NA,603.4365534920635
2016-07-16,2016,TH16_012,Black Guillemot,Cepphus grylle,BLGU,2,Witch's Tit,adult,unknown,425,red,14,411,26.1,37.12,51,173,NA,1092.308,1092.308,3.038345114,NA,NA,NA,16998,17322.88888888889,1965.4365197740804,-0.1653011357122006,1.8101455632391787,1.8101455632391787,14.092321428571429,0.6322858705347779,NA,-19.095535714285713,0.4812631850108144,NA,603.4365534920635
2018-07-02,2018,TH18-010,Black Guillemot,Cepphus grylle,BLGU,2,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.251,477.251,2.678746847,-18.44,14.84,1.1714339010000001,17714,17322.88888888889,1965.4365197740804,0.1989945272595557,0.7908884492299436,0.7908884492299436,14.092321428571429,0.6322858705347779,1.1825008374711827,-19.095535714285713,0.4812631850108144,1.362114815142117,603.4365534920635
2018-07-02,2018,TH18-014,Black Guillemot,Cepphus grylle,BLGU,2,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.035,537.035,2.730002591,-19.08,13.92,1.143639235,17714,17322.88888888889,1965.4365197740804,0.1989945272595557,0.8899610023492937,0.8899610023492937,14.092321428571429,0.6322858705347779,-0.27253721236200057,-19.095535714285713,0.4812631850108144,0.03228111929102945,603.4365534920635
2018-07-02,2018,TH18-017,Black Guillemot,Cepphus grylle,BLGU,2,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.406,630.406,2.799620338,-18.34,14.98,1.175511813,17714,17322.88888888889,1965.4365197740804,0.1989945272595557,1.0446930938337515,1.0446930938337515,14.092321428571429,0.6322858705347779,1.4039196711414508,-19.095535714285713,0.4812631850108144,1.5699013301188534,603.4365534920635
2018-07-07,2018,TH18-019,Black Guillemot,Cepphus grylle,BLGU,2,Witch's tit,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,460,2.662757832,-19,14.7,1.167317335,17719,17322.88888888889,1965.4365197740804,0.20153849138645344,0.7623005224625492,0.7623005224625492,14.092321428571429,0.6322858705347779,0.9610820038009148,-19.095535714285713,0.4812631850108144,0.19851033127241263,603.4365534920635
2018-07-07,2018,TH18-020,Black Guillemot,Cepphus grylle,BLGU,2,Witch's tit,Adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.169,503.169,2.701713877,-18.39,14.4,1.158362492,17719,17322.88888888889,1965.4365197740804,0.20153849138645344,0.8338391121455617,0.8338391121455617,14.092321428571429,0.6322858705347779,0.48661307450748714,-19.095535714285713,0.4812631850108144,1.4660080726304852,603.4365534920635
2018-07-07,2018,TH18-023,Black Guillemot,Cepphus grylle,BLGU,2,Witch's tit,Adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.186,591.186,2.771724141,-19.32,14.82,1.170848204,17719,17322.88888888889,1965.4365197740804,0.20153849138645344,0.9796986884185753,0.9796986884185753,14.092321428571429,0.6322858705347779,1.1508695755182883,-19.095535714285713,0.4812631850108144,-0.4664065166531348,603.4365534920635
2019-07-15,2019,TH19_034,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,415,black,21,394,26.43,36.64,48,170,76.79,641.131,641.131,2.806946776,-19.04,14.18,1.151676231,18092,17322.88888888889,1965.4365197740804,0.3913182152530248,1.062466296232471,1.062466296232471,14.092321428571429,0.6322858705347779,0.13866919302563788,-19.095535714285713,0.4812631850108144,0.11539572528172104,603.4365534920635
2019-07-15,2019,TH19_036,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,410,black,21,389,27.07,37.9,49,164,77.01,412.32,412.32,2.615234401,-20.29,13.07,1.116275588,18092,17322.88888888889,1965.4365197740804,0.3913182152530248,0.6832864161342571,0.6832864161342571,14.092321428571429,0.6322858705347779,-1.61686584536005,-19.095535714285713,0.4812631850108144,-2.4819357119274463,603.4365534920635
2019-07-15,2019,TH19_038,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,430,black,21,409,28.6,40.96,45,163,82.01,795.263,795.263,2.900510777,-19.16,14.89,1.172894698,18092,17322.88888888889,1965.4365197740804,0.3913182152530248,1.3178900008589876,1.3178900008589876,14.092321428571429,0.6322858705347779,1.2615789923534222,-19.095535714285713,0.4812631850108144,-0.13394809269036112,603.4365534920635
2019-07-15,2019,TH19_039,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,400,black,21,379,29.46,34.45,46,164,76.52,650.636,650.636,2.813338089,-19.8,13.82,1.140508043,18092,17322.88888888889,1965.4365197740804,0.3913182152530248,1.0782177450716155,1.0782177450716155,14.092321428571429,0.6322858705347779,-0.4306935221264765,-19.095535714285713,0.4812631850108144,-1.4637817885414561,603.4365534920635
2019-07-26,2019,TH19_066,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,370,red,15,355,29.97,36.58,46,163,77.8,900.686,900.686,2.954573412,-19.21,14.49,1.161068385,18103,17322.88888888889,1965.4365197740804,0.3969149363321998,1.4925943660319645,1.4925943660319645,14.092321428571429,0.6322858705347779,0.6289537532955157,-19.095535714285713,0.4812631850108144,-0.2378413501787293,603.4365534920635
2019-07-28,2019,TH19_068,Black Guillemot,Cepphus grylle,BLGU,2,witch's tit,adult,unknown,395,red,15,380,24.39,35.01,45,170,75.25,618.036,618.036,2.791013773,-19.2,13.92,1.143639235,18105,17322.88888888889,1965.4365197740804,0.3979325219829589,1.0241938384797045,1.0241938384797045,14.092321428571429,0.6322858705347779,-0.27253721236200057,-19.095535714285713,0.4812631850108144,-0.21706269868105268,603.4365534920635
